id_Aves_Source,Aves_id_aves,Source_id_source
19272,19272,4
19273,19273,4
19274,19274,4
19275,19275,4
19276,19276,4
19277,19277,4
19278,19278,4
19279,19279,4
19280,19280,4
19281,19281,4
19282,19282,4
19283,19283,4
19284,19284,4
19285,19285,4
19286,19286,4
19287,19287,4
19288,19288,4
19289,19289,4
19290,19290,4
19291,19291,4
19292,19292,4
19293,19293,4
19294,19294,4
19295,19295,4
19296,19296,4
19297,19297,4
19298,19298,4
19299,19299,4
19300,19300,4
19301,19301,4
19302,19302,4
19303,19303,4
19304,19304,4
19305,19305,4
19306,19306,4
19307,19307,4
19308,19308,4
19309,19309,4
19310,19310,4
19311,19311,4
19312,19312,4
19313,19313,4
19314,19314,4
19315,19315,4
19316,19316,4
19317,19317,4
19318,19318,4
19319,19319,4
19320,19320,4
19321,19321,4
19322,19322,4
19323,19323,4
19324,19324,4
19325,19325,4
19326,19326,4
19327,19327,4
19328,19328,4
19329,19329,4
19330,19330,4
19331,19331,4
19332,19332,4
19333,19333,4
19334,19334,4
19335,19335,4
19336,19336,4
19337,19337,4
19338,19338,4
19339,19339,4
19340,19340,4
19341,19341,4
19342,19342,4
19343,19343,4
19344,19344,4
19345,19345,4
19346,19346,4
19347,19347,4
19348,19348,4
19349,19349,4
19350,19350,4
19351,19351,4
19352,19352,4
19353,19353,4
19354,19354,4
19355,19355,4
19356,19356,4
19357,19357,4
19358,19358,4
19359,19359,4
19360,19360,4
19361,19361,4
19362,19362,4
19363,19363,4
19364,19364,4
19365,19365,4
19366,19366,4
19367,19367,4
19368,19368,4
19369,19369,4
19370,19370,4
19371,19371,4
19372,19372,4
19373,19373,4
19374,19374,4
19375,19375,4
19376,19376,4
19377,19377,4
19378,19378,4
19379,19379,4
19380,19380,4
19381,19381,4
19382,19382,4
19383,19383,4
19384,19384,4
19385,19385,4
19386,19386,4
19387,19387,4
19388,19388,4
19389,19389,4
19390,19390,4
19391,19391,4
19392,19392,4
19393,19393,4
19394,19394,4
19395,19395,4
19396,19396,4
19397,19397,4
19398,19398,4
19399,19399,4
19400,19400,4
19401,19401,4
19402,19402,4
19403,19403,4
19404,19404,4
19405,19405,4
19406,19406,4
19407,19407,4
19408,19408,4
19409,19409,4
19410,19410,4
19411,19411,4
19412,19412,4
19413,19413,4
19414,19414,4
19415,19415,4
19416,19416,4
19417,19417,4
19418,19418,4
19419,19419,4
19420,19420,4
19421,19421,4
19422,19422,4
19423,19423,4
19424,19424,4
19425,19425,4
19426,19426,4
19427,19427,4
19428,19428,4
19429,19429,4
19430,19430,4
19431,19431,4
19432,19432,4
19433,19433,4
19434,19434,4
19435,19435,4
19436,19436,4
19437,19437,4
19438,19438,4
19439,19439,4
19440,19440,4
19441,19441,4
19442,19442,4
19443,19443,4
19444,19444,4
19445,19445,4
19446,19446,4
19447,19447,4
19448,19448,4
19449,19449,4
19450,19450,4
19451,19451,4
19452,19452,4
19453,19453,4
19454,19454,4
19455,19455,4
19456,19456,4
19457,19457,4
19458,19458,4
19459,19459,4
19460,19460,4
19461,19461,4
19462,19462,4
19463,19463,4
19464,19464,4
19465,19465,4
19466,19466,4
19467,19467,4
19468,19468,4
19469,19469,4
19470,19470,4
19471,19471,4
19472,19472,4
19473,19473,4
19474,19474,4
19475,19475,4
19476,19476,4
19477,19477,4
19478,19478,4
19479,19479,4
19480,19480,4
19481,19481,4
19482,19482,4
19483,19483,4
19484,19484,4
19485,19485,4
19486,19486,4
19487,19487,4
19488,19488,4
19489,19489,4
19490,19490,4
19491,19491,4
19492,19492,4
19493,19493,4
19494,19494,4
19495,19495,4
19496,19496,4
19497,19497,4
19498,19498,4
19499,19499,4
19500,19500,4
19501,19501,4
19502,19502,4
19503,19503,4
19504,19504,4
19505,19505,4
19506,19506,4
19507,19507,4
19508,19508,4
19509,19509,4
19510,19510,4
19511,19511,4
19512,19512,4
19513,19513,4
19514,19514,4
19515,19515,4
19516,19516,4
19517,19517,4
19518,19518,4
19519,19519,4
19520,19520,4
19521,19521,4
19522,19522,4
19523,19523,4
19524,19524,4
19525,19525,4
19526,19526,4
19527,19527,4
19528,19528,4
19529,19529,4
19530,19530,4
19531,19531,4
19532,19532,4
19533,19533,4
19534,19534,4
19535,19535,4
19536,19536,4
19537,19537,4
19538,19538,4
19539,19539,4
19540,19540,4
19541,19541,4
19542,19542,4
19543,19543,4
19544,19544,4
19545,19545,4
19546,19546,4
19547,19547,4
19548,19548,4
19549,19549,4
19550,19550,4
19551,19551,4
19552,19552,4
19553,19553,4
19554,19554,4
19555,19555,4
19556,19556,4
19557,19557,4
19558,19558,4
19559,19559,4
19560,19560,4
19561,19561,4
19562,19562,4
19563,19563,4
19564,19564,4
19565,19565,4
19566,19566,4
19567,19567,4
19568,19568,4
19569,19569,4
19570,19570,4
19571,19571,4
19572,19572,4
19573,19573,4
19574,19574,4
19575,19575,4
19576,19576,4
19577,19577,4
19578,19578,4
19579,19579,4
19580,19580,4
19581,19581,4
19582,19582,4
19583,19583,4
19584,19584,4
19585,19585,4
19586,19586,4
19587,19587,4
19588,19588,4
19589,19589,4
19590,19590,4
19591,19591,4
19592,19592,4
19593,19593,4
19594,19594,4
19595,19595,4
19596,19596,4
19597,19597,4
19598,19598,4
19599,19599,4
19600,19600,4
19601,19601,4
19602,19602,4
19603,19603,4
19604,19604,4
19605,19605,4
19606,19606,4
19607,19607,4
19608,19608,4
19609,19609,4
19610,19610,4
19611,19611,4
19612,19612,4
19613,19613,4
19614,19614,4
19615,19615,4
19616,19616,4
19617,19617,4
19618,19618,4
19619,19619,4
19620,19620,4
19621,19621,4
19622,19622,4
19623,19623,4
19624,19624,4
19625,19625,4
19626,19626,4
19627,19627,4
19628,19628,4
19629,19629,4
19630,19630,4
19631,19631,4
19632,19632,4
19633,19633,4
19634,19634,4
19635,19635,4
19636,19636,4
19637,19637,4
19638,19638,4
19639,19639,4
19640,19640,4
19641,19641,4
19642,19642,4
19643,19643,4
19644,19644,4
19645,19645,4
19646,19646,4
19647,19647,4
19648,19648,4
19649,19649,4
19650,19650,4
19651,19651,4
19652,19652,4
19653,19653,4
19654,19654,4
19655,19655,4
19656,19656,4
19657,19657,4
19658,19658,4
19659,19659,4
19660,19660,4
19661,19661,4
19662,19662,4
19663,19663,4
19664,19664,4
19665,19665,4
19666,19666,4
19667,19667,4
19668,19668,4
19669,19669,4
19670,19670,4
19671,19671,4
19672,19672,4
19673,19673,4
19674,19674,4
19675,19675,4
19676,19676,4
19677,19677,4
19678,19678,4
19679,19679,4
19680,19680,4
19681,19681,4
19682,19682,4
19683,19683,4
19684,19684,4
19685,19685,4
19686,19686,4
19687,19687,4
19688,19688,4
19689,19689,4
19690,19690,4
19692,19692,4
19693,19693,4
19694,19694,4
19695,19695,4
19696,19696,4
19697,19697,4
19698,19698,4
19699,19699,4
19700,19700,4
19701,19701,4
19702,19702,4
19703,19703,4
19704,19704,4
19705,19705,4
19706,19706,4
19707,19707,4
19708,19708,4
19709,19709,4
19710,19710,4
19711,19711,4
19712,19712,4
19713,19713,4
19714,19714,4
19715,19715,4
19716,19716,4
19717,19717,4
19718,19718,4
19719,19719,4
19720,19720,4
19721,19721,4
19722,19722,4
19723,19723,4
19724,19724,4
19725,19725,4
19726,19726,4
19727,19727,4
19728,19728,4
19729,19729,4
19730,19730,4
19731,19731,4
19732,19732,4
19733,19733,4
19734,19734,4
19735,19735,4
19736,19736,4
19737,19737,4
19738,19738,4
19739,19739,4
19740,19740,4
19741,19741,4
19743,19743,4
19744,19744,4
19745,19745,4
19746,19746,4
19747,19747,4
19748,19748,4
19749,19749,4
19750,19750,4
19751,19751,4
19752,19752,4
19753,19753,4
19754,19754,4
19755,19755,4
19756,19756,4
19757,19757,4
19758,19758,4
19759,19759,4
19760,19760,4
19761,19761,4
19762,19762,4
19763,19763,4
19764,19764,4
19765,19765,4
19766,19766,4
19767,19767,4
19768,19768,4
19769,19769,4
19770,19770,4
19771,19771,4
19772,19772,4
19773,19773,4
19774,19774,4
19775,19775,4
19776,19776,4
19777,19777,4
19778,19778,4
19779,19779,4
19780,19780,4
19781,19781,4
19782,19782,4
19783,19783,4
19784,19784,4
19785,19785,4
19786,19786,4
19787,19787,4
19788,19788,4
19789,19789,4
19790,19790,4
19791,19791,4
19792,19792,4
19793,19793,4
19794,19794,4
19795,19795,4
19796,19796,4
19797,19797,4
19798,19798,4
19799,19799,4
19800,19800,4
19801,19801,4
19802,19802,4
19803,19803,4
19804,19804,4
19805,19805,4
19806,19806,4
19807,19807,4
19808,19808,4
19809,19809,4
19810,19810,4
19811,19811,4
19812,19812,4
19813,19813,4
19814,19814,4
19815,19815,4
19816,19816,4
19817,19817,4
19818,19818,4
19819,19819,4
19820,19820,4
19821,19821,4
19822,19822,4
19823,19823,4
19824,19824,4
19825,19825,4
19826,19826,4
19827,19827,4
19828,19828,4
19829,19829,4
19830,19830,4
19831,19831,4
19832,19832,4
19833,19833,4
19834,19834,4
19835,19835,4
19836,19836,4
19837,19837,4
19838,19838,4
19839,19839,4
19840,19840,4
19841,19841,4
19842,19842,4
19843,19843,4
19844,19844,4
19845,19845,4
19846,19846,4
19847,19847,4
19848,19848,4
19849,19849,4
19850,19850,4
19851,19851,4
19852,19852,4
19853,19853,4
19854,19854,4
19855,19855,4
19856,19856,4
19857,19857,4
19858,19858,4
19859,19859,4
19860,19860,4
19861,19861,4
19862,19862,4
19863,19863,4
19864,19864,4
19865,19865,4
19866,19866,4
19867,19867,4
19868,19868,4
19869,19869,4
19870,19870,4
19871,19871,4
19872,19872,4
19873,19873,4
19874,19874,4
19875,19875,4
19876,19876,4
19877,19877,4
19878,19878,4
19879,19879,4
19880,19880,4
19881,19881,4
19882,19882,4
19883,19883,4
19884,19884,4
19885,19885,4
19886,19886,4
19887,19887,4
19888,19888,4
19889,19889,4
19890,19890,4
19891,19891,4
19892,19892,4
19893,19893,4
19894,19894,4
19895,19895,4
19896,19896,4
19897,19897,4
19898,19898,4
19899,19899,4
19900,19900,4
19901,19901,4
19902,19902,4
19903,19903,4
19904,19904,4
19905,19905,4
19906,19906,4
19907,19907,4
19908,19908,4
19909,19909,4
19910,19910,4
19911,19911,4
19912,19912,4
19913,19913,4
19914,19914,4
19915,19915,4
19916,19916,4
19917,19917,4
19918,19918,4
19919,19919,4
19920,19920,4
19921,19921,4
19922,19922,4
19923,19923,4
19924,19924,4
19925,19925,4
19926,19926,4
19927,19927,4
19928,19928,4
19929,19929,4
19930,19930,4
19931,19931,4
19932,19932,4
19933,19933,4
19934,19934,4
19935,19935,4
19936,19936,4
19937,19937,4
19938,19938,4
19939,19939,4
19940,19940,4
19941,19941,4
19942,19942,4
19943,19943,4
19944,19944,4
19945,19945,4
19946,19946,4
19947,19947,4
19948,19948,4
19949,19949,4
19950,19950,4
19951,19951,4
19952,19952,4
19953,19953,4
19954,19954,4
19955,19955,4
19956,19956,4
19957,19957,4
19958,19958,4
19959,19959,4
19960,19960,4
19961,19961,4
19962,19962,4
19963,19963,4
19964,19964,4
19965,19965,4
19966,19966,4
19967,19967,4
19968,19968,4
19969,19969,4
19970,19970,4
19971,19971,4
19972,19972,4
19973,19973,4
19974,19974,4
19975,19975,4
19976,19976,4
19977,19977,4
19978,19978,4
19979,19979,4
19980,19980,4
19981,19981,4
19982,19982,4
19983,19983,4
19984,19984,4
19985,19985,4
19986,19986,4
19987,19987,4
19988,19988,4
19989,19989,4
19990,19990,4
19991,19991,4
19992,19992,4
19993,19993,4
19994,19994,4
19995,19995,4
19996,19996,4
19997,19997,4
19998,19998,4
19999,19999,4
20000,20000,4
20001,20001,4
20002,20002,4
20003,20003,4
20004,20004,4
20005,20005,4
20006,20006,4
20007,20007,4
20008,20008,4
20009,20009,4
20010,20010,4
20011,20011,4
20012,20012,4
20013,20013,4
20014,20014,4
20015,20015,4
20016,20016,4
20017,20017,4
20018,20018,4
20019,20019,4
20020,20020,4
20021,20021,4
20022,20022,4
20023,20023,4
20024,20024,4
20025,20025,4
20026,20026,4
20027,20027,4
20028,20028,4
20029,20029,4
20030,20030,4
20031,20031,4
20032,20032,4
20033,20033,4
20034,20034,4
20035,20035,4
20036,20036,4
20037,20037,4
20038,20038,4
20039,20039,4
20040,20040,4
20041,20041,4
20042,20042,4
20043,20043,4
20044,20044,4
20045,20045,4
20046,20046,4
20047,20047,4
20048,20048,4
20049,20049,4
20050,20050,4
20051,20051,4
20052,20052,4
20053,20053,4
20054,20054,4
20055,20055,4
20056,20056,4
20057,20057,4
20058,20058,4
20059,20059,4
20060,20060,4
20061,20061,4
20062,20062,4
20063,20063,4
20064,20064,4
20065,20065,4
20066,20066,4
20067,20067,4
20068,20068,4
20069,20069,4
20070,20070,4
20071,20071,4
20072,20072,4
20073,20073,4
20074,20074,4
20075,20075,4
20076,20076,4
20077,20077,4
20078,20078,4
20079,20079,4
20080,20080,4
20081,20081,4
20082,20082,4
20083,20083,4
20084,20084,4
20085,20085,4
20086,20086,4
20087,20087,4
20088,20088,4
20089,20089,4
20090,20090,4
20091,20091,4
20092,20092,4
20093,20093,4
20094,20094,4
20095,20095,4
20096,20096,4
20097,20097,4
20098,20098,4
20099,20099,4
20100,20100,4
20101,20101,4
20102,20102,4
20103,20103,4
20104,20104,4
20105,20105,4
20106,20106,4
20107,20107,4
20108,20108,4
20109,20109,4
20110,20110,4
20111,20111,4
20112,20112,4
20113,20113,4
20114,20114,4
20115,20115,4
20116,20116,4
20117,20117,4
20118,20118,4
20119,20119,4
20120,20120,4
20121,20121,4
20122,20122,4
20123,20123,4
20124,20124,4
20125,20125,4
20126,20126,4
20127,20127,4
20128,20128,4
20129,20129,4
20130,20130,4
20131,20131,4
20132,20132,4
20133,20133,4
20134,20134,4
20135,20135,4
20136,20136,4
20137,20137,4
20138,20138,4
20139,20139,4
20140,20140,4
20141,20141,4
20142,20142,4
20143,20143,4
20144,20144,4
20145,20145,4
20146,20146,4
20147,20147,4
20148,20148,4
20149,20149,4
20150,20150,4
20151,20151,4
20152,20152,4
20153,20153,4
20154,20154,4
20155,20155,4
20156,20156,4
20157,20157,4
20158,20158,4
20159,20159,4
20160,20160,4
20161,20161,4
20162,20162,4
20163,20163,4
20164,20164,4
20165,20165,4
20166,20166,4
20167,20167,4
20168,20168,4
20169,20169,4
20170,20170,4
20171,20171,4
20172,20172,4
20173,20173,4
20174,20174,4
20175,20175,4
20176,20176,4
20177,20177,4
20178,20178,4
20179,20179,4
20180,20180,4
20181,20181,4
20182,20182,4
20183,20183,4
20184,20184,4
20185,20185,4
20186,20186,4
20187,20187,4
20188,20188,4
20189,20189,4
20190,20190,4
20191,20191,4
20192,20192,4
20193,20193,4
20194,20194,4
20195,20195,4
20196,20196,4
20197,20197,4
20198,20198,4
20199,20199,4
20200,20200,4
20201,20201,4
20202,20202,4
20203,20203,4
20204,20204,4
20205,20205,4
20206,20206,4
20207,20207,4
20208,20208,4
20209,20209,4
20210,20210,4
20211,20211,4
20212,20212,4
20213,20213,4
20214,20214,4
20215,20215,4
20216,20216,4
20217,20217,4
20218,20218,4
20219,20219,4
20220,20220,4
20221,20221,4
20222,20222,4
20223,20223,4
20224,20224,4
20225,20225,4
20226,20226,4
20227,20227,4
20228,20228,4
20229,20229,4
20230,20230,4
20231,20231,4
20232,20232,4
20233,20233,4
20234,20234,4
20235,20235,4
20236,20236,4
20237,20237,4
20238,20238,4
20239,20239,4
20240,20240,4
20241,20241,4
20242,20242,4
20243,20243,4
20244,20244,4
20245,20245,4
20246,20246,4
20247,20247,4
20248,20248,4
20249,20249,4
20250,20250,4
20251,20251,4
20252,20252,4
20253,20253,4
20254,20254,4
20255,20255,4
20256,20256,4
20257,20257,4
20258,20258,4
20259,20259,4
20260,20260,4
20261,20261,4
20262,20262,4
20263,20263,4
20264,20264,4
20265,20265,4
20266,20266,4
20267,20267,4
20268,20268,4
20269,20269,4
20270,20270,4
20271,20271,4
20272,20272,4
20273,20273,4
20274,20274,4
20275,20275,4
20276,20276,4
20277,20277,4
20278,20278,4
20279,20279,4
20280,20280,4
20281,20281,4
20282,20282,4
20283,20283,4
20284,20284,4
20285,20285,4
20286,20286,4
20287,20287,4
20288,20288,4
20289,20289,4
20290,20290,4
20291,20291,4
20292,20292,4
20293,20293,4
20294,20294,4
20295,20295,4
20296,20296,4
20297,20297,4
20298,20298,4
20299,20299,4
20300,20300,4
20301,20301,4
20302,20302,4
20303,20303,4
20304,20304,4
20305,20305,4
20306,20306,4
20307,20307,4
20308,20308,4
20309,20309,4
20310,20310,4
20311,20311,4
20312,20312,4
20313,20313,4
20314,20314,4
20315,20315,4
20316,20316,4
20317,20317,4
20318,20318,4
20319,20319,4
20320,20320,4
20321,20321,4
20322,20322,4
20323,20323,4
20324,20324,4
20325,20325,4
20326,20326,4
20327,20327,4
20328,20328,4
20329,20329,4
20330,20330,4
20331,20331,4
20332,20332,4
20333,20333,4
20334,20334,4
20335,20335,4
20336,20336,4
20337,20337,4
20338,20338,4
20339,20339,4
20340,20340,4
20341,20341,4
20342,20342,4
20343,20343,4
20344,20344,4
20345,20345,4
20346,20346,4
20347,20347,4
20348,20348,4
20349,20349,4
20350,20350,4
20351,20351,4
20352,20352,4
20353,20353,4
20354,20354,4
20355,20355,4
20356,20356,4
20357,20357,4
20358,20358,4
20359,20359,4
20360,20360,4
20361,20361,4
20362,20362,4
20363,20363,4
20364,20364,4
20365,20365,4
20366,20366,4
20367,20367,4
20368,20368,4
20369,20369,4
20370,20370,4
20371,20371,4
20372,20372,4
20373,20373,4
20374,20374,4
20375,20375,4
20376,20376,4
20377,20377,4
20378,20378,4
20379,20379,4
20380,20380,4
20381,20381,4
20382,20382,4
20383,20383,4
20384,20384,4
20385,20385,4
20386,20386,4
20387,20387,4
20388,20388,4
20389,20389,4
20390,20390,4
20391,20391,4
20392,20392,4
20393,20393,4
20394,20394,4
20395,20395,4
20396,20396,4
20397,20397,4
20398,20398,4
20399,20399,4
20400,20400,4
20401,20401,4
20402,20402,4
20403,20403,4
20404,20404,4
20405,20405,4
20406,20406,4
20407,20407,4
20408,20408,4
20409,20409,4
20410,20410,4
20411,20411,4
20412,20412,4
20413,20413,4
20414,20414,4
20415,20415,4
20416,20416,4
20417,20417,4
20418,20418,4
20419,20419,4
20420,20420,4
20421,20421,4
20422,20422,4
20423,20423,4
20424,20424,4
20425,20425,4
20426,20426,4
20427,20427,4
20428,20428,4
20429,20429,4
20430,20430,4
20431,20431,4
20432,20432,4
20433,20433,4
20434,20434,4
20435,20435,4
20436,20436,4
20437,20437,4
20438,20438,4
20439,20439,4
20440,20440,4
20441,20441,4
20442,20442,4
20443,20443,4
20444,20444,4
20445,20445,4
20446,20446,4
20447,20447,4
20448,20448,4
20449,20449,4
20450,20450,4
20451,20451,4
20452,20452,4
20453,20453,4
20454,20454,4
20455,20455,4
20456,20456,4
20457,20457,4
20458,20458,4
20459,20459,4
20460,20460,4
20461,20461,4
20462,20462,4
20463,20463,4
20464,20464,4
20465,20465,4
20466,20466,4
20467,20467,4
20468,20468,4
20469,20469,4
20470,20470,4
20471,20471,4
20472,20472,4
20473,20473,4
20474,20474,4
20475,20475,4
20476,20476,4
20477,20477,4
20478,20478,4
20479,20479,4
20480,20480,4
20481,20481,4
20482,20482,4
20483,20483,4
20484,20484,4
20485,20485,4
20486,20486,4
20487,20487,4
20488,20488,4
20489,20489,4
20490,20490,4
20491,20491,4
20492,20492,4
20493,20493,4
20494,20494,4
20495,20495,4
20496,20496,4
20497,20497,4
20498,20498,4
20499,20499,4
20500,20500,4
20501,20501,4
20502,20502,4
20503,20503,4
20504,20504,4
20505,20505,4
20506,20506,4
20507,20507,4
20508,20508,4
20509,20509,4
20510,20510,4
20511,20511,4
20512,20512,4
20513,20513,4
20514,20514,4
20515,20515,4
20516,20516,4
20517,20517,4
20518,20518,4
20519,20519,4
20520,20520,4
20521,20521,4
20522,20522,4
20523,20523,4
20524,20524,4
20525,20525,4
20526,20526,4
20527,20527,4
20528,20528,4
20529,20529,4
20531,20531,4
20532,20532,4
20533,20533,4
20534,20534,4
20535,20535,4
20536,20536,4
20537,20537,4
20538,20538,4
20539,20539,4
20540,20540,4
20541,20541,4
20542,20542,4
20543,20543,4
20544,20544,4
20545,20545,4
20546,20546,4
20547,20547,4
20548,20548,4
20549,20549,4
20550,20550,4
20551,20551,4
20552,20552,4
20553,20553,4
20554,20554,4
20555,20555,4
20556,20556,4
20557,20557,4
20558,20558,4
20559,20559,4
20560,20560,4
20561,20561,4
20562,20562,4
20563,20563,4
20564,20564,4
20565,20565,4
20566,20566,4
20567,20567,4
20568,20568,4
20569,20569,4
20570,20570,4
20571,20571,4
20572,20572,4
20573,20573,4
20574,20574,4
20575,20575,4
20576,20576,4
20577,20577,4
20578,20578,4
20579,20579,4
20580,20580,4
20581,20581,4
20582,20582,4
20583,20583,4
20584,20584,4
20585,20585,4
20586,20586,4
20587,20587,4
20588,20588,4
20589,20589,4
20590,20590,4
20591,20591,4
20592,20592,4
20593,20593,4
20594,20594,4
20595,20595,4
20596,20596,4
20597,20597,4
20598,20598,4
20599,20599,4
20600,20600,4
20601,20601,4
20602,20602,4
20603,20603,4
20604,20604,4
20605,20605,4
20606,20606,4
20607,20607,4
20608,20608,4
20609,20609,4
20610,20610,4
20611,20611,4
20612,20612,4
20613,20613,4
20614,20614,4
20615,20615,4
20616,20616,4
20617,20617,4
20618,20618,4
20619,20619,4
20620,20620,4
20621,20621,4
20622,20622,4
20623,20623,4
20624,20624,4
20625,20625,4
20626,20626,4
20627,20627,4
20628,20628,4
20629,20629,4
20630,20630,4
20631,20631,4
20632,20632,4
20633,20633,4
20634,20634,4
20635,20635,4
20636,20636,4
20637,20637,4
20638,20638,4
20639,20639,4
20640,20640,4
20641,20641,4
20642,20642,4
20643,20643,4
20644,20644,4
20645,20645,4
20646,20646,4
20647,20647,4
20648,20648,4
20649,20649,4
20650,20650,4
20651,20651,4
20652,20652,4
20653,20653,4
20654,20654,4
20655,20655,4
20656,20656,4
20657,20657,4
20658,20658,4
20659,20659,4
20660,20660,4
20661,20661,4
20662,20662,4
20663,20663,4
20664,20664,4
20665,20665,4
20666,20666,4
20667,20667,4
20668,20668,4
20669,20669,4
20670,20670,4
20671,20671,4
20672,20672,4
20673,20673,4
20674,20674,4
20675,20675,4
20676,20676,4
20677,20677,4
20678,20678,4
20679,20679,4
20680,20680,4
20681,20681,4
20682,20682,4
20683,20683,4
20684,20684,4
20685,20685,4
20686,20686,4
20687,20687,4
20688,20688,4
20689,20689,4
20690,20690,4
20691,20691,4
20692,20692,4
20693,20693,4
20694,20694,4
20695,20695,4
20696,20696,4
20697,20697,4
20698,20698,4
20699,20699,4
20700,20700,4
20701,20701,4
20702,20702,4
20703,20703,4
20704,20704,4
20705,20705,4
20706,20706,4
20707,20707,4
20708,20708,4
20709,20709,4
20710,20710,4
20711,20711,4
20712,20712,4
20713,20713,4
20714,20714,4
20715,20715,4
20716,20716,4
20717,20717,4
20718,20718,4
20719,20719,4
20720,20720,4
20721,20721,4
20722,20722,4
20723,20723,4
20724,20724,4
20725,20725,4
20726,20726,4
20727,20727,4
20728,20728,4
20729,20729,4
20730,20730,4
20731,20731,4
20732,20732,4
20733,20733,4
20734,20734,4
20735,20735,4
20736,20736,4
20737,20737,4
20738,20738,4
20739,20739,4
20740,20740,4
20741,20741,4
20742,20742,4
20743,20743,4
20744,20744,4
20745,20745,4
20746,20746,4
20747,20747,4
20748,20748,4
20749,20749,4
20750,20750,4
20751,20751,4
20752,20752,4
20753,20753,4
20754,20754,4
20755,20755,4
20756,20756,4
20757,20757,4
20758,20758,4
20759,20759,4
20760,20760,4
20761,20761,4
20762,20762,4
20763,20763,4
20764,20764,4
20765,20765,4
20766,20766,4
20767,20767,4
20768,20768,4
20769,20769,4
20770,20770,4
20771,20771,4
20772,20772,4
20773,20773,4
20774,20774,4
20775,20775,4
20776,20776,4
20777,20777,4
20778,20778,4
20779,20779,4
20780,20780,4
20781,20781,4
20782,20782,4
20783,20783,4
20784,20784,4
20785,20785,4
20786,20786,4
20787,20787,4
20788,20788,4
20789,20789,4
20790,20790,4
20791,20791,4
20792,20792,4
20793,20793,4
20794,20794,4
20795,20795,4
20796,20796,4
20797,20797,4
20798,20798,4
20799,20799,4
20800,20800,4
20801,20801,4
20802,20802,4
20803,20803,4
20804,20804,4
20805,20805,4
20806,20806,4
20807,20807,4
20808,20808,4
20809,20809,4
20810,20810,4
20811,20811,4
20812,20812,4
20813,20813,4
20814,20814,4
20815,20815,4
20816,20816,4
20817,20817,4
20818,20818,4
20819,20819,4
20820,20820,4
20821,20821,4
20822,20822,4
20823,20823,4
20824,20824,4
20825,20825,4
20826,20826,4
20827,20827,4
20828,20828,4
20829,20829,4
20830,20830,4
20831,20831,4
20832,20832,4
20833,20833,4
20834,20834,4
20835,20835,4
20836,20836,4
20837,20837,4
20838,20838,4
20839,20839,4
20840,20840,4
20841,20841,4
20842,20842,4
20843,20843,4
20844,20844,4
20845,20845,4
20846,20846,4
20847,20847,4
20848,20848,4
20849,20849,4
20850,20850,4
20851,20851,4
20852,20852,4
20853,20853,4
20854,20854,4
20855,20855,4
20856,20856,4
20857,20857,4
20858,20858,4
20859,20859,4
20860,20860,4
20861,20861,4
20862,20862,4
20863,20863,4
20864,20864,4
20865,20865,4
20866,20866,4
20867,20867,4
20868,20868,4
20869,20869,4
20870,20870,4
20871,20871,4
20872,20872,4
20873,20873,4
20874,20874,4
20875,20875,4
20876,20876,4
20877,20877,4
20878,20878,4
20879,20879,4
20880,20880,4
20881,20881,4
20882,20882,4
20883,20883,4
20884,20884,4
20885,20885,4
20886,20886,4
20887,20887,4
20888,20888,4
20889,20889,4
20890,20890,4
20891,20891,4
20892,20892,4
20893,20893,4
20894,20894,4
20895,20895,4
20896,20896,4
20897,20897,4
20898,20898,4
20899,20899,4
20900,20900,4
20901,20901,4
20902,20902,4
20903,20903,4
20904,20904,4
20905,20905,4
20906,20906,4
20907,20907,4
20908,20908,4
20909,20909,4
20910,20910,4
20911,20911,4
20912,20912,4
20913,20913,4
20914,20914,4
20915,20915,4
20916,20916,4
20917,20917,4
20918,20918,4
20919,20919,4
20920,20920,4
20921,20921,4
20922,20922,4
20923,20923,4
20924,20924,4
20925,20925,4
20926,20926,4
20927,20927,4
20928,20928,4
20929,20929,4
20930,20930,4
20931,20931,4
20932,20932,4
20933,20933,4
20934,20934,4
20935,20935,4
20936,20936,4
20937,20937,4
20938,20938,4
20939,20939,4
20940,20940,4
20941,20941,4
20942,20942,4
20943,20943,4
20944,20944,4
20945,20945,4
20946,20946,4
20947,20947,4
20948,20948,4
20949,20949,4
20950,20950,4
20951,20951,4
20952,20952,4
20953,20953,4
20954,20954,4
20955,20955,4
20956,20956,4
20957,20957,4
20958,20958,4
20959,20959,4
20960,20960,4
20961,20961,4
20962,20962,4
20963,20963,4
20964,20964,4
20965,20965,4
20966,20966,4
20967,20967,4
20968,20968,4
20969,20969,4
20970,20970,4
20971,20971,4
20972,20972,4
20973,20973,4
20974,20974,4
20975,20975,4
20976,20976,4
20977,20977,4
20978,20978,4
20979,20979,4
20980,20980,4
20981,20981,4
20982,20982,4
20983,20983,4
20984,20984,4
20985,20985,4
20986,20986,4
20987,20987,4
20988,20988,4
20989,20989,4
20990,20990,4
20991,20991,4
20992,20992,4
20993,20993,4
20994,20994,4
20995,20995,4
20996,20996,4
20997,20997,4
20998,20998,4
20999,20999,4
21000,21000,4
21001,21001,4
21002,21002,4
21003,21003,4
21004,21004,4
21005,21005,4
21006,21006,4
21007,21007,4
21008,21008,4
21009,21009,4
21010,21010,4
21011,21011,4
21012,21012,4
21013,21013,4
21014,21014,4
21015,21015,4
21016,21016,4
21017,21017,4
21018,21018,4
21019,21019,4
21020,21020,4
